,index,CompTotal,CompFreq,Currency_Type,Currency_Describtion,TotalByYear,USD per unit,TotalByYearUSD,Echange_rate
30930,53753,70000.0,Yearly,GBP,Pound sterling,70000.0,0,94795.795227,1.3542256461
30931,53754,50000.0,Yearly,EUR,European Euro,50000.0,0,56464.122765,1.1292824553
30932,53756,8800.0,Monthly,TRY,Turkish lira,105600.0,0,7787.970791039999,0.0737497234
30933,53757,41000.0,Yearly,GBP,Pound sterling,41000.0,0,55523.251490099996,1.3542256461
30934,53758,53000.0,Yearly,EUR,European Euro,53000.0,0,59851.9701309,1.1292824553
30935,53759,30000.0,Yearly,EUR,European Euro,30000.0,0,33878.473659,1.1292824553
30936,53762,43000.0,Monthly,EUR,European Euro,516000.0,0,582709.7469348001,1.1292824553
30937,53763,4700.0,Monthly,MYR,Malaysian ringgit,56400.0,0,13473.5091102,0.2388920055
30938,53764,18500.0,Yearly,EUR,European Euro,18500.0,0,20891.72542305,1.1292824553
30939,53766,63000.0,Yearly,GBP,Pound sterling,63000.0,0,85316.2157043,1.3542256461
30940,53767,4000000.0,Monthly,UZS,Uzbekistani som,48000000.0,0,4441.5552,9.25324e-05
30941,53768,210000.0,Monthly,AUD,Australian dollar,2520000.0,0,1824781.0964040002,0.7241194827
30942,53770,32000.0,Yearly,GBP,Pound sterling,32000.0,0,43335.2206752,1.3542256461
30943,53771,52000.0,Yearly,EUR,European Euro,52000.0,0,58722.687675600006,1.1292824553
30944,53772,4800.0,Yearly,USD,United States dollar,4800.0,0,4800.0,1.0
30945,53773,4655172.0,Yearly,RUB,Russian ruble,4655172.0,0,61931.2649777568,0.0133037544
30946,53775,3000.0,Weekly,EUR,European Euro,156000.0,0,176168.0630268,1.1292824553
30947,53776,220000.0,Monthly,RUB,Russian ruble,2640000.0,0,35121.911616,0.0133037544
30948,53777,72000.0,Monthly,EUR,European Euro,864000.0,0,975700.0413792001,1.1292824553
30949,53778,85000.0,Yearly,EUR,European Euro,85000.0,0,95989.00870050001,1.1292824553
30950,53779,3500.0,Monthly,TND,Tunisian dinar,42000.0,0,14566.0891152,0.3468116456
30951,53780,120000.0,Monthly,CZK,Czech koruna,1440000.0,0,65937.987792,0.0457902693
30952,53781,72000.0,Yearly,EUR,European Euro,72000.0,0,81308.33678160001,1.1292824553
30953,53783,1000.0,Monthly,EUR,European Euro,12000.0,0,13551.3894636,1.1292824553
30954,53785,3400.0,Monthly,PLN,Polish zloty,40800.0,0,10095.75658344,0.2474450143
30955,53787,960.0,Monthly,GBP,Pound sterling,11520.0,0,15600.679443072,1.3542256461
30956,53788,200000.0,Yearly,USD,United States dollar,200000.0,0,200000.0,1.0
30957,53790,300000.0,Monthly,PKR,Pakistani rupee,3600000.0,0,20376.4266,0.0056601185
30958,53792,6000.0,Weekly,AUD,Australian dollar,312000.0,0,225925.2786024,0.7241194827
30959,53794,710000.0,Yearly,INR,Indian rupee,710000.0,0,9527.276787,0.0134186997
30960,53796,60000.0,Yearly,GBP,Pound sterling,60000.0,0,81253.538766,1.3542256461
30961,53797,46.0,Yearly,EUR,European Euro,46.0,0,51.946992943800005,1.1292824553
30962,53798,810000.0,Yearly,INR,Indian rupee,810000.0,0,10869.146757,0.0134186997
30963,53800,40000.0,Yearly,EUR,European Euro,40000.0,0,45171.298212,1.1292824553
30964,53801,50000.0,Yearly,GBP,Pound sterling,50000.0,0,67711.282305,1.3542256461
30965,53804,5400.0,Monthly,EUR,European Euro,64800.0,0,73177.50310344,1.1292824553
30966,53807,56000.0,Yearly,GBP,Pound sterling,56000.0,0,75836.6361816,1.3542256461
30967,53808,180000.0,Yearly,EUR,European Euro,180000.0,0,203270.841954,1.1292824553
30968,53810,150000.0,Monthly,RUB,Russian ruble,1800000.0,0,23946.75792,0.0133037544
30969,53811,30000.0,Monthly,RUB,Russian ruble,360000.0,0,4789.351584,0.0133037544
30970,53814,46000.0,Monthly,CZK,Czech koruna,552000.0,0,25276.2286536,0.0457902693
30971,53815,100000.0,Yearly,EUR,European Euro,100000.0,0,112928.24553,1.1292824553
30972,53816,360000.0,Monthly,INR,Indian rupee,4320000.0,0,57968.782704,0.0134186997
30973,53818,1600000.0,Yearly,INR,Indian rupee,1600000.0,0,21469.91952,0.0134186997
30974,53819,15000.0,Monthly,PLN,Polish zloty,180000.0,0,44540.102574,0.2474450143
30975,53821,151000.0,Yearly,USD,United States dollar,151000.0,0,151000.0,1.0
30976,53824,3000000.0,Yearly,RUB,Russian ruble,3000000.0,0,39911.2632,0.0133037544
30977,53825,6190000.0,Yearly,JPY,Japanese yen,6190000.0,0,53300.046062,0.0086106698
30978,53826,75000.0,Yearly,EUR,European Euro,75000.0,0,84696.1841475,1.1292824553
30979,53827,8000000.0,Monthly,VND,Vietnamese dong,96000000.0,0,4213.4016,4.38896e-05
30980,53828,100000.0,Yearly,CHF,Swiss franc,100000.0,0,109210.17419,1.0921017419
30981,53834,300000.0,Monthly,KZT,Kazakhstani tenge,3600000.0,0,8279.5608,0.002299878
30982,53838,70000.0,Yearly,EUR,European Euro,70000.0,0,79049.771871,1.1292824553
30983,53839,150000.0,Yearly,INR,Indian rupee,150000.0,0,2012.804955,0.0134186997
30984,53840,750000.0,Yearly,NOK,Norwegian krone,750000.0,0,84800.581875,0.1130674425
30985,53841,50000.0,Monthly,PLN,Polish zloty,600000.0,0,148467.00858,0.2474450143
30986,53843,2800.0,Monthly,EUR,European Euro,33600.0,0,37943.89049808,1.1292824553
30987,53844,55000.0,Yearly,EUR,European Euro,55000.0,0,62110.5350415,1.1292824553
30988,53845,100000.0,Yearly,USD,United States dollar,100000.0,0,100000.0,1.0
30989,53847,1600000.0,Yearly,INR,Indian rupee,1600000.0,0,21469.91952,0.0134186997
30990,53848,55000.0,Yearly,EUR,European Euro,55000.0,0,62110.5350415,1.1292824553
30991,53849,575000.0,Yearly,INR,Indian rupee,575000.0,0,7715.7523275,0.0134186997
30992,53850,87000.0,Yearly,GBP,Pound sterling,87000.0,0,117817.6312107,1.3542256461
30993,53851,100.0,Monthly,AOA,Angolan kwanza,1200.0,0,2.1346968,0.001778914
30994,53852,3380.0,Weekly,USD,United States dollar,175760.0,0,175760.0,1.0
30995,53853,1300000.0,Yearly,INR,Indian rupee,1300000.0,0,17444.30961,0.0134186997
30996,53854,80000.0,Yearly,EUR,European Euro,80000.0,0,90342.596424,1.1292824553
30997,53855,50000.0,Yearly,GBP,Pound sterling,50000.0,0,67711.282305,1.3542256461
30998,53857,10500.0,Monthly,RON,Romanian leu,126000.0,0,28759.494229199998,0.2282499542
30999,53861,70000000.0,Monthly,VND,Vietnamese dong,840000000.0,0,36867.264,4.38896e-05
31000,53862,60000.0,Yearly,GBP,Pound sterling,60000.0,0,81253.538766,1.3542256461
31001,53863,51000.0,Yearly,EUR,European Euro,51000.0,0,57593.4052203,1.1292824553
31002,53865,2500000.0,Yearly,INR,Indian rupee,2500000.0,0,33546.74925,0.0134186997
31003,53868,8.0,Monthly,INR,Indian rupee,96.0,0,1.2881951712,0.0134186997
31004,53869,23000.0,Monthly,TRY,Turkish lira,276000.0,0,20354.9236584,0.0737497234
31005,53871,1767000.0,Yearly,CZK,Czech koruna,1767000.0,0,80911.4058531,0.0457902693
31006,53875,145000.0,Yearly,NZD,New Zealand dollar,145000.0,0,98701.218613,0.6806980594
31007,53876,48000.0,Yearly,EUR,European Euro,48000.0,0,54205.5578544,1.1292824553
31008,53881,65625.0,Yearly,EUR,European Euro,65625.0,0,74109.1611290625,1.1292824553
31009,53883,39000.0,Monthly,SEK,Swedish krona,468000.0,0,51489.9764028,0.1100213171
31010,53885,54000.0,Yearly,GBP,Pound sterling,54000.0,0,73128.1848894,1.3542256461
31011,53891,840000.0,Yearly,SEK,Swedish krona,840000.0,0,92417.906364,0.1100213171
31012,53892,100000.0,Yearly,GBP,Pound sterling,100000.0,0,135422.56461,1.3542256461
31013,53893,200000.0,Monthly,RUB,Russian ruble,2400000.0,0,31929.01056,0.0133037544
31014,53894,1300.0,Weekly,EUR,European Euro,67600.0,0,76339.49397828,1.1292824553
31015,53895,5000.0,Monthly,EUR,European Euro,60000.0,0,67756.947318,1.1292824553
31016,53900,19000.0,Monthly,PHP,Philippine peso,228000.0,0,4454.1060156,0.0195355527
31017,53903,5900.0,Monthly,SGD,Singapore dollar,70800.0,0,52227.02331264,0.7376698208
31018,53904,100000.0,Monthly,INR,Indian rupee,1200000.0,0,16102.43964,0.0134186997
31019,53906,1575000.0,Monthly,RWF,Rwandan franc,18900000.0,0,18317.28087,0.0009691683
31020,53907,30000.0,Monthly,PLN,Polish zloty,360000.0,0,89080.205148,0.2474450143
31021,53908,1420.0,Monthly,EUR,European Euro,17040.0,0,19242.973038312,1.1292824553
31022,53911,4290000.0,Yearly,INR,Indian rupee,4290000.0,0,57566.221713,0.0134186997
31023,53915,160000.0,Monthly,CHF,Swiss franc,1920000.0,0,2096835.3444480002,1.0921017419
31024,53916,56000.0,Yearly,EUR,European Euro,56000.0,0,63239.8174968,1.1292824553
31025,53917,69740.0,Yearly,GBP,Pound sterling,69740.0,0,94443.696559014,1.3542256461
31026,53918,45000.0,Monthly,SEK,Swedish krona,540000.0,0,59411.511234,0.1100213171
31027,53919,50000.0,Monthly,TWD,New Taiwan dollar,600000.0,0,21788.05872,0.0363134312
31028,53920,36000.0,Monthly,CZK,Czech koruna,432000.0,0,19781.3963376,0.0457902693
31029,53922,180000.0,Monthly,RUB,Russian ruble,2160000.0,0,28736.109504,0.0133037544
31030,53924,3000.0,Monthly,EUR,European Euro,36000.0,0,40654.168390800005,1.1292824553
31031,53926,504000.0,Yearly,DKK,Danish krone,504000.0,0,76521.26381759999,0.1518279044
31032,53927,2800.0,Monthly,EUR,European Euro,33600.0,0,37943.89049808,1.1292824553
31033,53929,31000.0,Yearly,GBP,Pound sterling,31000.0,0,41980.9950291,1.3542256461
31034,53931,40000.0,Yearly,EUR,European Euro,40000.0,0,45171.298212,1.1292824553
31035,53934,61000.0,Yearly,GBP,Pound sterling,61000.0,0,82607.76441209999,1.3542256461
31036,53935,38000.0,Yearly,EUR,European Euro,38000.0,0,42912.7333014,1.1292824553
31037,53937,22000.0,Monthly,CNY,Chinese Yuan Renminbi,264000.0,0,41481.4268088,0.1571266167
31038,53938,1900000.0,Yearly,INR,Indian rupee,1900000.0,0,25495.52943,0.0134186997
31039,53939,70000.0,Monthly,RUB,Russian ruble,840000.0,0,11175.153696,0.0133037544
31040,53941,3600000.0,Yearly,RUB,Russian ruble,3600000.0,0,47893.51584,0.0133037544
31041,53942,120000.0,Yearly,GBP,Pound sterling,120000.0,0,162507.077532,1.3542256461
31042,53943,80000.0,Monthly,PKR,Pakistani rupee,960000.0,0,5433.713760000001,0.0056601185
31043,53949,20000.0,Monthly,TRY,Turkish lira,240000.0,0,17699.933616,0.0737497234
31044,53950,70000.0,Yearly,EUR,European Euro,70000.0,0,79049.771871,1.1292824553
31045,53951,17000.0,Monthly,MAD,Moroccan dirham,204000.0,0,21997.665678,0.1078316945
31046,53953,80000.0,Yearly,EUR,European Euro,80000.0,0,90342.596424,1.1292824553
31047,53954,4500.0,Monthly,EUR,European Euro,54000.0,0,60981.252586200004,1.1292824553
31048,53957,12000000.0,Monthly,UZS,Uzbekistani som,144000000.0,0,13324.6656,9.25324e-05
31049,53959,60000.0,Yearly,GBP,Pound sterling,60000.0,0,81253.538766,1.3542256461
31050,53960,70000.0,Monthly,RUB,Russian ruble,840000.0,0,11175.153696,0.0133037544
31051,53961,600000.0,Monthly,INR,Indian rupee,7200000.0,0,96614.63784,0.0134186997
31052,53963,2400.0,Monthly,EUR,European Euro,28800.0,0,32523.33471264,1.1292824553
31053,53964,20000.0,Yearly,EUR,European Euro,20000.0,0,22585.649106,1.1292824553
31054,53965,80000.0,Monthly,ZAR,South African rand,960000.0,0,59979.345024,0.0624784844
31055,53967,60000.0,Yearly,GBP,Pound sterling,60000.0,0,81253.538766,1.3542256461
31056,53969,5000.0,Yearly,USD,United States dollar,5000.0,0,5000.0,1.0
31057,53970,720000.0,Yearly,NOK,Norwegian krone,720000.0,0,81408.5586,0.1130674425
31058,53971,105000.0,Yearly,AUD,Australian dollar,105000.0,0,76032.54568350001,0.7241194827
31059,53973,57500.0,Yearly,EUR,European Euro,57500.0,0,64933.74117975,1.1292824553
31060,53974,2500000.0,Yearly,INR,Indian rupee,2500000.0,0,33546.74925,0.0134186997
31061,53975,2200.0,Monthly,EUR,European Euro,26400.0,0,29813.056819920002,1.1292824553
31062,53977,50000.0,Monthly,ALL,Albanian lek,600000.0,0,5650.37754,0.0094172959
31063,53979,4000.0,Monthly,EUR,European Euro,48000.0,0,54205.5578544,1.1292824553
31064,53980,8500.0,Monthly,EUR,European Euro,102000.0,0,115186.8104406,1.1292824553
31065,53983,110000.0,Yearly,USD,United States dollar,110000.0,0,110000.0,1.0
31066,53985,60000.0,Monthly,INR,Indian rupee,720000.0,0,9661.463784,0.0134186997
31067,53986,1580.0,Monthly,EUR,European Euro,18960.0,0,21411.195352488,1.1292824553
31068,53988,97750.0,Yearly,GBP,Pound sterling,97750.0,0,132375.556906275,1.3542256461
31069,53990,800000.0,Yearly,SEK,Swedish krona,800000.0,0,88017.05368,0.1100213171
31070,53991,21800.0,Yearly,GBP,Pound sterling,21800.0,0,29522.11908498,1.3542256461
31071,53992,2200.0,Monthly,EUR,European Euro,26400.0,0,29813.056819920002,1.1292824553
31072,53993,23000.0,Monthly,INR,Indian rupee,276000.0,0,3703.5611172,0.0134186997
31073,53995,51000.0,Yearly,EUR,European Euro,51000.0,0,57593.4052203,1.1292824553
31074,53996,200000.0,Monthly,RUB,Russian ruble,2400000.0,0,31929.01056,0.0133037544
31075,53997,1500.0,Monthly,EUR,European Euro,18000.0,0,20327.084195400002,1.1292824553
31076,54000,79000.0,Monthly,INR,Indian rupee,948000.0,0,12720.9273156,0.0134186997
31077,54001,36000.0,Yearly,EUR,European Euro,36000.0,0,40654.168390800005,1.1292824553
31078,54002,7800.0,Monthly,RON,Romanian leu,93600.0,0,21364.19571312,0.2282499542
31079,54003,36000.0,Yearly,EUR,European Euro,36000.0,0,40654.168390800005,1.1292824553
31080,54004,102000.0,Monthly,INR,Indian rupee,1224000.0,0,16424.4884328,0.0134186997
31081,54006,3500000.0,Monthly,MNT,Mongolian tugrik,42000000.0,0,14674.044000000002,0.000349382
31082,54007,1200000.0,Yearly,INR,Indian rupee,1200000.0,0,16102.43964,0.0134186997
31083,54008,40000.0,Yearly,EUR,European Euro,40000.0,0,45171.298212,1.1292824553
31084,54010,60000.0,Yearly,EUR,European Euro,60000.0,0,67756.947318,1.1292824553
31085,54011,200000.0,Monthly,RUB,Russian ruble,2400000.0,0,31929.01056,0.0133037544
31086,54015,100000.0,Yearly,EUR,European Euro,100000.0,0,112928.24553,1.1292824553
31087,54016,120000.0,Yearly,CAD,Canadian dollar,120000.0,0,94469.470992,0.7872455916
31088,54018,750000.0,Yearly,NOK,Norwegian krone,750000.0,0,84800.581875,0.1130674425
31089,54020,3000000.0,Monthly,IDR,Indonesian rupiah,36000000.0,0,2513.8116,6.98281e-05
31090,54023,40000.0,Yearly,GBP,Pound sterling,40000.0,0,54169.025843999996,1.3542256461
31091,54024,73000.0,Yearly,EUR,European Euro,73000.0,0,82437.6192369,1.1292824553
31092,54029,33000.0,Yearly,EUR,European Euro,33000.0,0,37266.321024900004,1.1292824553
31093,54034,2400.0,Monthly,USD,United States dollar,28800.0,0,28800.0,1.0
31094,54035,2150.0,Monthly,EUR,European Euro,25800.0,0,29135.48734674,1.1292824553
31095,54037,1800.0,Monthly,EUR,European Euro,21600.0,0,24392.50103448,1.1292824553
31096,54038,80000.0,Yearly,EUR,European Euro,80000.0,0,90342.596424,1.1292824553
31097,54039,180000.0,Yearly,EUR,European Euro,180000.0,0,203270.841954,1.1292824553
31098,54040,45000.0,Monthly,CZK,Czech koruna,540000.0,0,24726.745422,0.0457902693
31099,54043,134000.0,Monthly,USD,United States dollar,1608000.0,0,1608000.0,1.0
31100,54044,200000.0,Monthly,LKR,Sri Lankan rupee,2400000.0,0,11836.77768,0.0049319907
31101,54045,4270.0,Monthly,EUR,European Euro,51240.0,0,57864.433009572,1.1292824553
31102,54046,240000000.0,Yearly,IRR,Iranian rial,240000000.0,0,5697.839999999999,2.3741e-05
31103,54047,144474.0,Monthly,UAH,Ukrainian hryvnia,1733688.0,0,63138.113239766404,0.0364183828
31104,54048,628000.0,Yearly,INR,Indian rupee,628000.0,0,8426.9434116,0.0134186997
31105,54049,70000.0,Monthly,UAH,Ukrainian hryvnia,840000.0,0,30591.441552000004,0.0364183828
31106,54051,2500.0,Monthly,EUR,European Euro,30000.0,0,33878.473659,1.1292824553
31107,54058,2500.0,Monthly,EUR,European Euro,30000.0,0,33878.473659,1.1292824553
31108,54059,5000.0,Monthly,ZAR,South African rand,60000.0,0,3748.709064,0.0624784844
31109,54062,42000.0,Monthly,GBP,Pound sterling,504000.0,0,682529.7256344,1.3542256461
31110,54063,75000.0,Monthly,NGN,Nigerian naira,900000.0,0,2179.74933,0.0024219437
31111,54065,75000.0,Yearly,GBP,Pound sterling,75000.0,0,101566.9234575,1.3542256461
31112,54066,29000.0,Yearly,EUR,European Euro,29000.0,0,32749.1912037,1.1292824553
31113,54067,91000.0,Yearly,CHF,Swiss franc,91000.0,0,99381.2585129,1.0921017419
31114,54069,50000.0,Yearly,EUR,European Euro,50000.0,0,56464.122765,1.1292824553
31115,54071,6400.0,Monthly,EUR,European Euro,76800.0,0,86728.89256704,1.1292824553
31116,54074,2000.0,Monthly,USD,United States dollar,24000.0,0,24000.0,1.0
31117,54077,5000.0,Monthly,USD,United States dollar,60000.0,0,60000.0,1.0
31118,54078,70000.0,Yearly,GBP,Pound sterling,70000.0,0,94795.795227,1.3542256461
31119,54079,25000.0,Yearly,EUR,European Euro,25000.0,0,28232.0613825,1.1292824553
31120,54081,2850.0,Monthly,TRY,Turkish lira,34200.0,0,2522.24054028,0.0737497234
31121,54082,11000.0,Monthly,PLN,Polish zloty,132000.0,0,32662.741887599997,0.2474450143
31122,54086,150000.0,Yearly,USD,United States dollar,150000.0,0,150000.0,1.0
31123,54088,2400.0,Monthly,EUR,European Euro,28800.0,0,32523.33471264,1.1292824553
31124,54091,1100000.0,Yearly,INR,Indian rupee,1100000.0,0,14760.56967,0.0134186997
31125,54092,12000.0,Monthly,CZK,Czech koruna,144000.0,0,6593.798779199999,0.0457902693
31126,54094,75000.0,Monthly,BDT,Bangladeshi taka,900000.0,0,10517.61933,0.0116862437
31127,54095,157000.0,Yearly,HRK,Croatian kuna,157000.0,0,23583.7251072,0.1502148096
31128,54097,18500.0,Monthly,CNY,Chinese Yuan Renminbi,222000.0,0,34882.1089074,0.1571266167
31129,54098,42000.0,Yearly,EUR,European Euro,42000.0,0,47429.8631226,1.1292824553
31130,54099,1850000.0,Yearly,INR,Indian rupee,1850000.0,0,24824.594445,0.0134186997
31131,54100,3000.0,Monthly,EUR,European Euro,36000.0,0,40654.168390800005,1.1292824553
31132,54103,12000000.0,Monthly,IDR,Indonesian rupiah,144000000.0,0,10055.2464,6.98281e-05
31133,54104,70000.0,Monthly,RUB,Russian ruble,840000.0,0,11175.153696,0.0133037544
31134,54106,670000.0,Yearly,NOK,Norwegian krone,670000.0,0,75755.18647500001,0.1130674425
31135,54113,46000.0,Yearly,GBP,Pound sterling,46000.0,0,62294.379720599994,1.3542256461
31136,54114,650000.0,Yearly,NOK,Norwegian krone,650000.0,0,73493.837625,0.1130674425
31137,54115,483000.0,Yearly,DKK,Danish krone,483000.0,0,73332.87782519999,0.1518279044
31138,54116,6700.0,Monthly,EUR,European Euro,80400.0,0,90794.30940612001,1.1292824553
31139,54119,1600.0,Weekly,USD,United States dollar,83200.0,0,83200.0,1.0
31140,54120,149000.0,Yearly,USD,United States dollar,149000.0,0,149000.0,1.0
31141,54121,5000.0,Yearly,USD,United States dollar,5000.0,0,5000.0,1.0
31142,54123,10900.0,Monthly,RON,Romanian leu,130800.0,0,29855.09400936,0.2282499542
31143,54124,120000.0,Monthly,CHF,Swiss franc,1440000.0,0,1572626.5083360001,1.0921017419
31144,54127,450.0,Monthly,USD,United States dollar,5400.0,0,5400.0,1.0
31145,54131,27000.0,Monthly,ILS,Israeli new shekel,324000.0,0,104891.21810999999,0.3237383275
31146,54133,38000.0,Yearly,GBP,Pound sterling,38000.0,0,51460.5745518,1.3542256461
31147,54134,46200.0,Yearly,GBP,Pound sterling,46200.0,0,62565.22484982,1.3542256461
31148,54135,120000.0,Yearly,CHF,Swiss franc,120000.0,0,131052.20902800001,1.0921017419
31149,54136,50000.0,Yearly,EUR,European Euro,50000.0,0,56464.122765,1.1292824553
31150,54137,4000.0,Monthly,EUR,European Euro,48000.0,0,54205.5578544,1.1292824553
31151,54140,53000.0,Monthly,EUR,European Euro,636000.0,0,718223.6415708,1.1292824553
31152,54141,80000.0,Yearly,EUR,European Euro,80000.0,0,90342.596424,1.1292824553
31153,54142,50000.0,Yearly,EUR,European Euro,50000.0,0,56464.122765,1.1292824553
31154,54145,2400.0,Monthly,GBP,Pound sterling,28800.0,0,39001.69860768,1.3542256461
31155,54147,63000.0,Yearly,GBP,Pound sterling,63000.0,0,85316.2157043,1.3542256461
31156,54148,1461.0,Monthly,USD,United States dollar,17532.0,0,17532.0,1.0
31157,54150,101000.0,Weekly,USD,United States dollar,5252000.0,0,5252000.0,1.0
31158,54152,60000.0,Yearly,EUR,European Euro,60000.0,0,67756.947318,1.1292824553
31159,54153,67400.0,Monthly,SEK,Swedish krona,808800.0,0,88985.24127048001,0.1100213171
31160,54154,4000.0,Monthly,EUR,European Euro,48000.0,0,54205.5578544,1.1292824553
31161,54156,75000.0,Monthly,PKR,Pakistani rupee,900000.0,0,5094.10665,0.0056601185
31162,54157,168945.0,Yearly,USD,United States dollar,168945.0,0,168945.0,1.0
31163,54160,900.0,Monthly,EUR,European Euro,10800.0,0,12196.25051724,1.1292824553
31164,54162,890000.0,Yearly,NOK,Norwegian krone,890000.0,0,100630.023825,0.1130674425
31165,54165,800000.0,Monthly,XOF,West African CFA franc,9600000.0,0,16527.167999999998,0.00172158
31166,54168,12000.0,Monthly,INR,Indian rupee,144000.0,0,1932.2927568,0.0134186997
